id	title_rich	title_text	author_name	author_firstname	NomComplet	author_idref-id	promotion_year	pagination	author_gender	topic_notBefore	topic_notAfter	enc_teacher	these_biblionumber-benc	these_ppn-sudoc	ark_databnf	ark_cataloguebnf	id_wikidata	link_wikipedia	id_dbpedia
ENCPOS_1974_14	Nice au <small>XVII</small><sup>e</sup> siècle. Economie, famille, société	Nice au xviie siècle. Economie, famille, société	Hildesheimer	Françoise	Françoise Hildesheimer	026922134	1974	123-130	2	1600	1699		125369	234928123	http://data.bnf.fr/ark:/12148/cb11907517n	https://catalogue.bnf.fr/ark:/12148/cb11907517n	http://wikidata.org/entity/Q3086514	http://fr.wikipedia.org/wiki/Fran%C3%A7oise_Hildesheimer	
ENCPOS_1974_15	Marchés, marchands et marchandises à Saint-Nicolas-du-Port au <small>XVI</small><sup>e</sup> siècle	Marchés, marchands et marchandises à Saint-Nicolas-du-Port au xvie siècle	Kammerer-Schweyer	Odile	Odile Kammerer-Schweyer	029368855	1974	131-135	2	1500	1599		125370	234928131	http://data.bnf.fr/ark:/12148/cb12101026j	https://catalogue.bnf.fr/ark:/12148/cb12101026j	http://wikidata.org/entity/Q42352774		
ENCPOS_1974_16	Les fermiers du fisc à Paris dans la seconde moitié du <small>XV</small><sup>e</sup> siècle	Les fermiers du fisc à Paris dans la seconde moitié du xve siècle	Lacroix	Jean-Bernard	Jean-Bernard Lacroix	026959178	1974	137-148	1	1450	1499		125371	234928166	http://data.bnf.fr/ark:/12148/cb11910540p	https://catalogue.bnf.fr/ark:/12148/cb11910540p	http://wikidata.org/entity/Q40878207		
ENCPOS_1974_17	Les visites pastorales de Monseigneur de la Rochefoucauld dans le diocèse de Bourges au <small>XVIII</small><sup>e</sup> siècle	Les visites pastorales de Monseigneur de la Rochefoucauld dans le diocèse de Bourges au xviiie siècle	Laude-Faucher	Claude	Claude Laude-Faucher	026978687	1974	149-153	2	1700	1799		125373	234928204	http://data.bnf.fr/ark:/12148/cb11912103v	https://catalogue.bnf.fr/ark:/12148/cb11912103v	http://wikidata.org/entity/Q42352903		
ENCPOS_1974_18	Les plus anciennes chartes du monastère de Moissac. Édition critique	Les plus anciennes chartes du monastère de Moissac. Édition critique	Lefebvre-Becq	Marie-Christine	Marie-Christine Lefebvre-Becq	026984776	1974	155-158	2	630	1199		125374	234928212	http://data.bnf.fr/ark:/12148/cb119125703	https://catalogue.bnf.fr/ark:/12148/cb119125703	http://wikidata.org/entity/Q3167429	http://fr.wikipedia.org/wiki/Jean-Marc_L%C3%A9ri	
ENCPOS_1974_19	Les travaux de Paris (1830-1848). Recherches sur la politique d’urbanisme de la Ville de Paris sous la Monarchie de Juillet	Les travaux de Paris (1830-1848). Recherches sur la politique d’urbanisme de la Ville de Paris sous la Monarchie de Juillet	Léri	Jean-Marc	Jean-Marc Léri	026984776	1974	159-167	1	1830	1848		125374	234928212	http://data.bnf.fr/ark:/12148/cb119125703	https://catalogue.bnf.fr/ark:/12148/cb119125703	http://wikidata.org/entity/Q3167429	http://fr.wikipedia.org/wiki/Jean-Marc_L%C3%A9ri	
ENCPOS_1974_20	La ville de Pamiers au début du <small>XV</small><sup>e</sup> siècle	La ville de Pamiers au début du xve siècle	Maury	René	René Maury	137334192	1974	169-174	1	1400	1450		125426	234928220					
ENCPOS_1974_21	Le conseil privé du Sénégal de 1819 à 1854	Le conseil privé du Sénégal de 1819 à 1854	M’baye	Saliou	Saliou M’baye	02833485X	1974	175-181		1819	1854		125342	78643570					
ENCPOS_1974_22	Les fortifications de terre dans la seigneurie de Toucy du <small>X</small><sup>e</sup> au <small>XIII</small><sup>e</sup> siècle	Les fortifications de terre dans la seigneurie de Toucy du xe au xiiie siècle	Noyé	Ghislaine	Ghislaine Noyé	029389941	1974	183-189	2	900	1299	1	125375	234928247	http://data.bnf.fr/ark:/12148/cb12102760w	https://catalogue.bnf.fr/ark:/12148/cb12102760w	http://wikidata.org/entity/Q42353016		
ENCPOS_1974_23	La pénétration du livre espagnol à Paris dans la première moitié du <small>XVII</small><sup>e</sup> siècle (1598-1661)	La pénétration du livre espagnol à Paris dans la première moitié du xviie siècle (1598-1661)	Péligry	Christian	Christian Péligry	02706266X	1974	191-195	1	1598	1661		125376	234928301					
ENCPOS_1974_24	La ville de Romans au milieu du <small>XV</small><sup>e</sup> siècle. Aspects institutionnels, économiques et sociaux	La ville de Romans au milieu du xve siècle. Aspects institutionnels, économiques et sociaux	Perrochet	Martine	Martine Perrochet	029412897	1974	197-204	2	1420	1480		125377	23492831X	http://data.bnf.fr/ark:/12148/cb12104625k	https://catalogue.bnf.fr/ark:/12148/cb12104625k	http://wikidata.org/entity/Q42353097		
ENCPOS_1974_25	Recherches sur l’enseignement de l’histoire en France des collèges d’Ancien Régime à l’université impériale (1760-1815). Étude bibliographique	Recherches sur l’enseignement de l’histoire en France des collèges d’Ancien Régime à l’université impériale (1760-1815). Étude bibliographique	Robert	Danielle	Danielle Robert	030705533	1974	205-210	2	1760	1815		125378	234928336	http://data.bnf.fr/ark:/12148/cb12206800f	https://catalogue.bnf.fr/ark:/12148/cb12206800f	http://wikidata.org/entity/Q42353120		
ENCPOS_1974_26	Étude sur l’Ancien Régime agraire. La question des biens communaux en Artois de la fin du <small>XVII</small><sup>e</sup> siècle au début du <small>XIX</small><sup>e</sup> siècle	Étude sur l’Ancien Régime agraire. La question des biens communaux en Artois de la fin du xviie siècle au début du xixe siècle	Sallmann	Jean-Michel	Jean-Michel Sallmann	02881410X	1974	211-219	1	1600	1899		125379	234928352					
ENCPOS_1974_27	L’Église réformée de Sedan jusqu’au rattachement de la principauté à la France (1562-1642)	L’Église réformée de Sedan jusqu’au rattachement de la principauté à la France (1562-1642)	Sapin-Steiner	Annick	Annick Sapin-Steiner	157968049	1974	221-228	2	1562	1642		125343	157967573					
ENCPOS_1974_28	Recherches sur les structures sociales urbaines. Nîmes au <small>XVII</small><sup>e</sup> siècle (1598-1685)	Recherches sur les structures sociales urbaines. Nîmes au xviie siècle (1598-1685)	Teisseyre	Line	Line Teisseyre	034579591	1974	229-239	2	1598	1685		125380	234928387	http://data.bnf.fr/ark:/12148/cb12532114c	https://catalogue.bnf.fr/ark:/12148/cb12532114c			
ENCPOS_1974_29	Les libraires et imprimeurs parisiens dans la seconde moitié du <small>XVIII</small><sup>e</sup> siècle (1750-1789)	Les libraires et imprimeurs parisiens dans la seconde moitié du xviiie siècle (1750-1789)	Zéphir	Micheline	Micheline Zéphir	234928409	1974	241-249	2	1750	1789		125381	234928395					
ENCPOS_1974_NEXT		pages postliminaires					1974	-251											
ENCPOS_1974_PREV		pages liminaires					1974	0-10											
ENCPOS_1975_01	Recherches sur l’édition et les milieux littéraires parisiens en 1644	Recherches sur l’édition et les milieux littéraires parisiens en 1644	Bertrand	Anne-Marie	Anne-Marie Bertrand	029361486	1975	11-14	2	1644	1644		125455	235036757	http://data.bnf.fr/ark:/12148/cb12100435c	https://catalogue.bnf.fr/ark:/12148/cb12100435c	http://wikidata.org/entity/Q2850820	http://fr.wikipedia.org/wiki/Anne-Marie_Bertrand_%28historienne%29	
ENCPOS_1975_02	Recherches sur les censeurs royaux au temps de Malesherbes (1750-1763)	Recherches sur les censeurs royaux au temps de Malesherbes (1750-1763)	Blangonnet	Catherine	Catherine Blangonnet	235155942	1975	15-22	2	1750	1763		125456	235036838					
ENCPOS_1975_03	La Chartreuse du Val-Dieu au Perche. Son chartrier et son domaine jusqu’à la fin du <small>XIII</small><sup>e</sup> siècle	La Chartreuse du Val-Dieu au Perche. Son chartrier et son domaine jusqu’à la fin du xiiie siècle	Cagniant	Geneviève	Geneviève Cagniant	029152526	1975	23-26	2	500	1299		125457	235036900	http://data.bnf.fr/ark:/12148/cb12083765b	https://catalogue.bnf.fr/ark:/12148/cb12083765b	http://wikidata.org/entity/Q42353241		
ENCPOS_1975_04	Le Conseil général des hospices civils de Paris et les secours publics (1801-1830)	Le Conseil général des hospices civils de Paris et les secours publics (1801-1830)	Cassaigne	Florence-Ella	Florence-Ella Cassaigne	235156450	1975	27-38	2	1801	1830		125458	23503696X					
ENCPOS_1975_05	L’essor de la bourgeoisie dans une petite ville de basse Bretagne. Pontrieux au <small>XVIII</small><sup>e</sup> siècle	L’essor de la bourgeoisie dans une petite ville de basse Bretagne. Pontrieux au xviiie siècle	Castel	Alain	Alain Castel		1975	39-45	1	1700	1799		125459	235037354					
ENCPOS_1975_06	Les traductions de la Règle de saint Benoît en ancien occitan	Les traductions de la Règle de saint Benoît en ancien occitan	Cheynet	Pierre-Dominique	Pierre-Dominique Cheynet	029236789	1975	47-52	1	1000	1499		125460	235037443	http://data.bnf.fr/ark:/12148/cb12090503q	https://catalogue.bnf.fr/ark:/12148/cb12090503q	http://wikidata.org/entity/Q40890721		
ENCPOS_1975_07	La chancellerie et les actes de Eudes IV, duc de Bourgogne (1315-1349)	La chancellerie et les actes d'Eudes IV duc de Bourgogne (1315-1349)	Courtel	Anne-Lise	Anne-Lise Courtel	032383258	1975	53-58	2	1315	1349		125461	235037559	http://data.bnf.fr/ark:/12148/cb12342356q	https://catalogue.bnf.fr/ark:/12148/cb12342356q	http://wikidata.org/entity/Q42353383		
ENCPOS_1975_08	L’église Saint-Nicolas-des-Champs à Paris. Étude historique et archéologique	L’église Saint-Nicolas-des-Champs à Paris. Étude historique et archéologique	Dargaud	Michel	Michel Dargaud	078426693	1975	59-65	1	1100	1699		125462	235037672					
ENCPOS_1975_09	Les finances municipales de Marseille dans la seconde moitié du <small>XIV</small><sup>e</sup> siècle	Les finances municipales de Marseille dans la seconde moitié du xive siècle	Droguet	Alain	Alain Droguet	026837609	1975	67-76	1	1350	1399		125463	235037753	http://data.bnf.fr/ark:/12148/cb119006297	https://catalogue.bnf.fr/ark:/12148/cb119006297	http://wikidata.org/entity/Q40891011		
ENCPOS_1975_10	L’abbaye de Saint-Lucien de Beauvais. Étude historique et archéologique	L’abbaye de Saint-Lucien de Beauvais. Étude historique et archéologique	Fons	Claire	Claire Fons	081540191	1975	77-84	2	500	1975		125464	235037982					
ENCPOS_1975_11	Le règne de Jean le Bon dans les histoires de France du <small>XIV</small><sup>e</sup> au <small>XVI</small><sup>e</sup> siècle. Essai d’historiographie	Le règne de Jean le Bon dans les histoires de France du xive au xixe siècle. Essai d’historiographie	Fossier	François	François Fossier	026870053	1975	85-90	1	1300	1599		125465	235038237	http://data.bnf.fr/ark:/12148/cb119031794	https://catalogue.bnf.fr/ark:/12148/cb119031794	http://wikidata.org/entity/Q40891337		
ENCPOS_1975_12	Corneille de La Haye, peintre de Lyon	Corneille de La Haye, peintre de Lyon	Groër, De	Anne	Anne Dubois de Groër	034997954	1975	91-94	2	1500	1574		125466	235038334	http://data.bnf.fr/ark:/12148/cb125689270	https://catalogue.bnf.fr/ark:/12148/cb125689270	http://wikidata.org/entity/Q42353454		
ENCPOS_1975_13	Grammaire et culture profane à Fleury au <small>X</small><sup>e</sup> siècle. Les <i>Quaestiones grammaticales</i> d’Abbon de Fleury	Grammaire et culture profane à Fleury au xe siècle. Les « Quaestiones grammaticales » d’Abbon de Fleury	Guerreau-Jalabert	Anita	Anita Guerreau-Jalabert	081536135	1975	95-101	2	900	999	1	125467	235038474	http://data.bnf.fr/ark:/12148/cb12610976d	https://catalogue.bnf.fr/ark:/12148/cb12610976d	http://wikidata.org/entity/Q2850174	http://fr.wikipedia.org/wiki/Anita_Guerreau-Jalabert	http://dbpedia.org/resource/Anita_Guerreau-Jalabert
ENCPOS_1975_14	Le traité <i>De Avaricia</i> extrait de la <i>Summa de Viciis</i> de Guillaume Peyraut. Édition critique partielle et commentaire	Le traité « De Avaricia » extrait de la « Summa de Viciis » de Guillaume Peyraut. Édition critique partielle et commentaire	Gutowski	Catherine	Catherine Gutowski	235156752	1975	103-112	2	1200	1275		125468	235038687					
ENCPOS_1975_15	Contribution à l’étude des lapidaires anonymes en prose française (fin du <small>XIII</small><sup>e</sup>-fin du <small>XV</small><sup>e</sup> siècle)	Contribution à l’étude des lapidaires anonymes en prose française (fin du xiiie-fin du xve siècle)	Hue	Françoise	Françoise Hue	032947283	1975	113-121	2	1250	1499		125469	235038911	http://data.bnf.fr/ark:/12148/cb12387530m	https://catalogue.bnf.fr/ark:/12148/cb12387530m	http://wikidata.org/entity/Q42353563		
ENCPOS_1975_16	La région de Bignan sous l’Ancien Régime (1660-1789). Démographie, économie et société	La région de Bignan sous l’Ancien Régime (1660-1789). Démographie, économie et société	Jurbert	Odile	Odile Jurbert	235156949	1975	123-133	2	1660	1789		125470	235039071					
ENCPOS_1975_17	Les curés de campagne en Franche-Comté au <small>XVIII</small><sup>e</sup> siècle	Les curés de campagne en Franche-Comté au xviiie siècle	Kaminski-Parisot De Bernecourt	Anne-Marie	Anne-Marie Kaminski-Parisot De Bernecourt	235157120	1975	135-143	2	1700	1799		125471	23503925X					
ENCPOS_1975_18	Les plus anciennes chartes en langue française conservées dans le département du Doubs (1233-1261)	Les plus anciennes chartes en langue française conservées dans le département du Doubs (1233-1261)	Lefèvre	Martine	Martine Lefèvre	026979039	1975	145-148	2	1233	1261		125472	23503939X	http://data.bnf.fr/ark:/12148/cb11912127v	https://catalogue.bnf.fr/ark:/12148/cb11912127v	http://wikidata.org/entity/Q42353699		
ENCPOS_1975_19	Les tentatives de réformes de l’Hôtel-Dieu de Paris à la fin du <small>XVIII</small><sup>e</sup> siècle	Les tentatives de réformes de l’Hôtel-Dieu de Paris à la fin du xviiie siècle	Lorang	Marie-Christine	Marie-Christine Lorang	254314422	1975	149-158	2	1700	1799		125473	23503956X					
ENCPOS_1975_20	Pamiers au début du <small>XV</small><sup>e</sup> siècle d’après le livre d’estimes de 1399	Pamiers au début du xve siècle d’après le livre d’estimes de 1399	Maury	René	René Maury	137334192	1975	159-161	1	1399	1399		125474	235039764					
ENCPOS_1975_21	La carrière d’un prélat diplomate au début du <small>XVII</small><sup>e</sup> siècle : Denis Simon de Marquement, archevêque de Lyon et cardinal (1572-1626)	La carrière d’un prélat diplomate au début du xviie siècle : Denis Simon de Marquemont, archevêque de Lyon et cardinal (1572-1626)	Mouton	Cécile	Cécile Mouton	235170240	1975	163-170	2	1572	1626		125475	235040037					
ENCPOS_1975_22	La correspondance de Jacobus Golius, orientaliste et mathématicien hollandais (1596-1667)	La correspondance de Jacobus Golius, orientaliste et mathématicien hollandais (1596-1667)	Pétillat	Jacques	Jacques Pétillat	235170348	1975	171-174	1	1596	1667		125529	235097241					
ENCPOS_1975_23	Projets de réforme du calendrier à Paris au début du <small>XIV</small><sup>e</sup> siècle. Textes édités et commentés	Projets de réforme du calendrier à Paris au début du xive siècle. Textes édités et commentés	Plassard	Joël	Joël Plassard	254314430	1975	175-181	1	1300	1350		125530	235097403					
ENCPOS_1975_24	Les <i>miracula</i> composés en Normandie aux <small>XI</small><sup>e</sup> et <small>XII</small><sup>e</sup> siècles	Les « miracula » composés en Normandie aux xie et xiie siècles	Richard	Jean-Claude	Jean-Claude Richard		1975	183-189		1000	1199		125532	235097950					
ENCPOS_1975_25	Les quarteniers de la ville de Paris dans la première moitié du <small>XVII</small><sup>e</sup> siècle	Les quarteniers de la ville de Paris dans la première moitié du xviie siècle	Valentin	Guy	Guy Valentin	032408447	1975	191-197	1	1600	1650		125533	23509806X	http://data.bnf.fr/ark:/12148/cb12344400v	https://catalogue.bnf.fr/ark:/12148/cb12344400v			
ENCPOS_1975_26	La banque toulousaine des Constantini (1489-1530)	La banque toulousaine des Constantini (1489-1530)	Valls	Liberto	Liberto Valls	027175189	1975	199-206		1489	1530		125535	23510132X	http://data.bnf.fr/ark:/12148/cb11927524b	https://catalogue.bnf.fr/ark:/12148/cb11927524b	http://wikidata.org/entity/Q40891851		
ENCPOS_1975_27	Auvergnats et Rouergats à Toulouse dans la seconde moitié du <small>XV</small><sup>e</sup> siècle	Auvergnats et Rouergats à Toulouse dans la seconde moitié du xve siècle	Voisin-Thiberge	Claire	Claire Voisin-Thiberge	145110079	1975	207-213	2	1450	1499		125536	235101486	http://data.bnf.fr/ark:/12148/cb16189557b	https://catalogue.bnf.fr/ark:/12148/cb16189557b	http://wikidata.org/entity/Q42353981		
ENCPOS_1975_28	L’économie du Val de Morteau dans la seconde moitié du <small>XVIII</small><sup>e</sup> siècle	L’économie du Val de Morteau dans la seconde moitié du xviiie siècle	Vuillet	Bernard	Bernard Vuillet	027190781	1975	215-223	1	1750	1799		125537	235101591	http://data.bnf.fr/ark:/12148/cb119287213	https://catalogue.bnf.fr/ark:/12148/cb119287213	http://wikidata.org/entity/Q40892345		
ENCPOS_1975_NEXT		pages postliminaires					1975	-225											
ENCPOS_1975_PREV		pages liminaires					1975	0-10											
ENCPOS_1976_01	Nouvelles recherches sur l’imprimerie strasbourgeoise (1676-1830)	Nouvelles recherches sur l’imprimerie strasbourgeoise (1676-1830)	Barbier	Frédéric	Frédéric Barbier	026704560	1976	11-16	1	1676	1830		126117	177067896	http://data.bnf.fr/ark:/12148/cb118901611	https://catalogue.bnf.fr/ark:/12148/cb118901611	http://wikidata.org/entity/Q1004154	http://fr.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Barbier_%28historien%29	http://dbpedia.org/resource/Frédéric_Barbier_(historian)
